834,,,,,,,,,,,,,,,,
latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),time(millisecond),gps,power,pitch,roll,yaw,motor on
43.5816527,-116.7410476,201,201,3.58,488,202,202,11.72,488,89459,9,91,179,174,180,1
43.5816568,-116.7410479,201,201,3.36,490,202,202,11.72,490,89776,9,91,179,174,180,1
43.5816601,-116.7410476,201,201,3.13,491,202,202,11.72,491,90062,10,91,179,174,180,1
43.5816664,-116.7410473,202,202,2.69,493,202,202,11.72,493,90373,9,91,179,174,181,1
43.5816691,-116.7410471,201,201,2.47,494,202,202,11.72,494,90676,9,91,180,174,180,1
43.5816716,-116.741047,202,202,2.03,495,202,202,11.72,495,90962,9,91,180,174,180,1
43.5816736,-116.7410465,201,201,1.8,496,202,202,11.72,496,91278,9,91,180,173,180,1
43.5816754,-116.7410466,201,202,1.36,497,202,202,11.72,497,91577,9,91,180,173,180,1
43.5816782,-116.7410454,201,201,1.12,497,202,202,11.72,497,91872,9,91,180,174,180,1
43.5816792,-116.7410448,200,200,0.67,498,202,202,11.72,498,92176,9,91,180,174,180,1
43.5816804,-116.7410444,200,201,0.45,498,202,202,11.72,498,92477,9,91,180,173,182,1
43.5816809,-116.7410441,198,198,0.22,498,202,202,11.72,498,92758,9,91,179,173,189,1
43.5816807,-116.7410409,203,203,0.45,498,203,203,11.72,498,93118,11,91,179,173,203,1
43.5816811,-116.7410397,202,202,0.92,498,203,203,11.72,498,93440,11,91,179,173,213,1
43.5816815,-116.7410382,201,201,1.3,498,203,203,11.72,498,93658,11,91,179,174,222,1
43.5816823,-116.7410368,200,200,1.8,498,203,203,11.72,498,93979,11,91,181,175,231,1
43.5816836,-116.741035,200,200,1.92,499,203,203,11.72,499,94279,10,91,182,175,238,1
43.5816849,-116.7410325,203,203,1.9,499,203,203,11.72,499,94576,10,91,185,176,245,1
43.5816877,-116.7410272,200,200,1.6,500,203,203,11.72,500,94869,10,91,188,178,249,1
43.5816891,-116.7410244,201,201,1.12,500,203,203,11.72,500,95176,9,90,189,178,253,1
43.5816901,-116.7410218,199,199,0.63,500,203,203,11.72,500,95461,9,90,190,178,256,1
43.5816909,-116.7410194,199,199,0.22,500,203,203,11.72,500,95776,9,90,190,179,260,1
43.5816916,-116.7410175,199,199,0,501,203,203,11.72,501,96076,9,90,190,179,261,1
43.5816923,-116.7410151,199,200,0.39,501,203,203,11.72,501,96388,9,90,189,179,257,1
43.5816925,-116.7410143,200,200,0.84,501,203,203,11.72,501,96660,9,90,190,178,249,1
43.5816924,-116.7410142,198,198,1.14,501,203,203,11.72,501,96976,9,90,189,177,239,1
43.5816918,-116.7410145,201,201,1.6,501,203,203,11.72,501,97263,9,90,189,176,230,1
43.5816911,-116.7410153,200,200,1.76,500,203,203,11.72,501,97576,9,90,188,176,221,1
43.5816892,-116.7410171,199,199,2.12,500,203,203,11.72,501,97885,9,90,188,176,213,1
43.5816878,-116.7410181,200,200,2.42,499,203,203,11.72,501,98178,9,90,186,174,209,1
43.5816858,-116.7410191,200,200,2.13,499,203,203,11.72,501,98460,8,90,178,184,212,1
43.581684,-116.74102,200,200,1.72,498,203,203,11.72,501,98777,8,90,175,183,217,1
43.581682,-116.7410205,202,202,2.42,497,203,203,11.72,501,99057,8,90,176,182,224,1
43.5816779,-116.7410161,202,202,3.7,496,203,203,11.72,501,99531,8,90,177,180,236,1
43.5816757,-116.7410118,202,202,4.31,495,203,203,11.72,501,99776,8,90,178,180,240,1
43.581674,-116.7410063,201,201,4.99,494,203,203,11.72,501,100056,9,90,179,180,245,1
43.5816714,-116.740992,200,201,5.63,492,203,203,11.72,501,100359,9,90,179,180,251,1
43.5816704,-116.7409837,200,200,6.06,491,203,203,11.72,501,100656,9,90,179,179,255,1
43.5816696,-116.7409747,199,199,6.5,491,203,203,11.72,501,100981,9,90,180,179,260,1
43.5816692,-116.7409651,199,199,6.71,490,203,203,11.72,501,101275,9,90,180,178,263,1
43.5816686,-116.7409548,199,199,6.94,489,203,203,11.72,501,101557,9,90,180,179,264,1
43.5816674,-116.7409334,199,199,7.4,488,203,203,11.72,501,101877,9,90,180,179,265,1
43.5816676,-116.7409218,198,198,7.62,487,203,203,11.72,501,102176,9,90,180,179,265,1
43.5816672,-116.74091,199,199,7.84,487,203,203,11.72,501,102503,9,90,180,179,266,1
43.581667,-116.740898,199,199,7.84,486,203,203,11.72,501,102758,8,90,180,179,267,1
43.5816668,-116.7408857,198,198,8.07,486,203,203,11.72,501,103116,8,90,180,179,268,1
43.5816662,-116.7408606,199,199,8.28,485,203,203,11.72,501,103358,9,90,180,179,268,1
43.5816659,-116.7408477,199,199,8.28,484,203,203,11.72,501,103657,9,90,180,179,268,1
43.5816657,-116.740835,200,200,8.5,484,203,203,11.72,501,104055,9,90,180,179,268,1
43.5816653,-116.7408222,199,199,8.5,483,203,203,11.72,501,104274,8,90,180,179,268,1
43.5816651,-116.7408092,201,201,8.5,483,203,203,11.72,501,104559,8,90,180,179,268,1
43.5816647,-116.7407833,199,199,8.5,482,203,203,11.72,501,104878,8,90,180,179,268,1
43.5816645,-116.7407704,201,201,8.72,482,203,203,11.72,501,105158,8,90,180,179,268,1
43.581664,-116.7407578,200,200,8.72,481,203,203,11.72,501,105480,8,90,180,179,269,1
43.5816637,-116.7407449,200,200,8.72,481,203,203,11.72,501,105779,8,90,180,179,270,1
43.5816632,-116.740732,201,201,8.95,480,203,203,11.72,501,106058,8,90,180,179,270,1
43.5816619,-116.740706,200,200,8.95,480,203,203,11.72,501,106375,8,90,180,179,270,1
43.5816612,-116.7406928,201,201,8.95,479,203,203,11.72,501,106675,8,90,180,179,269,1
43.5816604,-116.7406798,201,201,8.95,479,203,203,11.72,501,106982,8,89,180,178,268,1
43.5816597,-116.7406668,201,201,8.95,479,203,203,11.72,501,107258,8,89,180,178,268,1
43.5816589,-116.7406537,201,201,8.95,478,203,203,11.72,501,107576,9,89,180,178,268,1
43.5816571,-116.7406275,200,201,8.95,477,203,203,11.72,501,107876,9,89,181,178,268,1
43.5816556,-116.7406141,201,201,8.95,477,203,203,11.72,501,108158,9,89,180,178,268,1
43.5816549,-116.7406012,202,202,8.95,477,203,203,11.72,501,108501,9,89,180,177,267,1
43.5816542,-116.7405879,202,203,8.95,477,203,203,11.72,501,108759,9,89,180,177,266,1
43.5816532,-116.7405748,202,202,8.95,476,203,203,11.72,501,109058,8,89,180,177,265,1
43.5816511,-116.7405484,200,200,8.73,476,203,203,11.72,501,109375,8,89,180,178,264,1
43.5816503,-116.7405354,201,201,8.73,476,203,203,11.72,501,109658,8,89,180,178,265,1
43.5816492,-116.7405225,202,202,8.73,475,203,203,11.72,501,109980,8,89,180,177,267,1
43.5816483,-116.7405097,203,203,8.74,475,203,203,11.72,501,110276,8,89,180,177,268,1
43.5816471,-116.7404969,201,201,8.74,475,203,203,11.72,501,110577,8,89,180,177,268,1
43.5816454,-116.7404713,201,201,8.74,475,203,203,11.72,501,110858,8,89,180,177,269,1
43.5816444,-116.7404585,202,202,8.74,475,203,203,11.72,501,111176,8,89,180,177,270,1
43.5816435,-116.7404458,201,201,8.74,475,203,203,11.72,501,111496,8,89,180,177,270,1
43.5816429,-116.7404331,202,202,8.74,475,203,203,11.72,501,111775,8,89,180,176,269,1
43.5816422,-116.7404203,201,201,8.75,475,203,203,11.72,501,112076,8,89,180,177,269,1
43.5816414,-116.7403951,201,201,8.96,476,203,203,11.72,501,112375,8,89,180,176,269,1
43.5816409,-116.7403825,201,201,8.96,476,203,203,11.72,501,112656,8,89,180,176,268,1
43.5816402,-116.74037,202,202,8.97,476,203,203,11.72,501,113016,8,89,180,176,267,1
43.5816397,-116.7403573,201,201,8.97,477,203,203,11.72,501,113257,8,89,180,176,266,1
43.5816393,-116.7403445,201,202,8.98,477,203,203,11.72,501,113576,8,89,180,176,266,1
43.5816382,-116.7403188,202,202,8.98,478,203,203,11.72,501,113877,9,89,180,176,265,1
43.5816382,-116.7403055,201,201,8.99,478,203,203,11.72,501,114256,9,89,180,176,265,1
43.581638,-116.7402798,200,200,9.21,480,203,203,11.72,501,114863,10,89,180,176,266,1
43.5816389,-116.7402667,202,202,9.44,481,203,203,11.72,501,115082,10,89,181,176,265,1
43.5816388,-116.7402415,202,202,9.44,482,203,203,11.72,501,115376,10,89,182,176,264,1
43.5816387,-116.7402284,201,202,9.21,483,203,203,11.72,501,115677,10,89,182,176,264,1
43.5816389,-116.7402151,202,202,9.22,484,203,203,11.72,501,115997,9,89,182,176,263,1
43.5816388,-116.7402021,202,202,9,484,203,203,11.72,501,116277,9,89,182,176,263,1
43.5816386,-116.740189,201,201,9,485,203,203,11.72,501,116579,9,89,182,176,263,1
43.5816381,-116.7401633,202,202,8.98,487,203,203,11.72,501,116879,9,89,181,176,264,1
43.5816378,-116.7401505,201,201,9,487,203,203,11.72,501,117178,9,89,182,176,264,1
43.5816376,-116.7401378,201,201,8.99,488,203,203,11.72,501,117505,9,89,182,176,264,1
43.5816375,-116.7401253,201,201,8.99,489,203,203,11.72,501,117777,9,89,181,176,264,1
43.5816377,-116.7401126,201,201,8.97,490,203,203,11.72,501,118078,9,88,182,176,263,1
43.5816377,-116.7400874,201,201,8.97,492,203,203,11.72,501,118378,9,88,182,176,263,1
43.5816376,-116.7400749,202,202,8.97,493,203,203,11.72,501,118680,9,88,182,176,263,1
43.581638,-116.7400623,201,201,8.97,494,203,203,11.72,501,118995,9,88,182,175,263,1
43.5816381,-116.74005,201,201,8.97,495,203,203,11.72,501,119279,9,88,182,176,264,1
43.5816382,-116.7400377,201,201,8.97,496,203,203,11.72,501,119580,9,88,182,176,264,1
43.5816381,-116.7400128,199,199,8.75,498,203,203,11.72,501,119876,9,88,182,175,264,1
43.5816381,-116.7400002,200,200,8.75,499,203,203,11.72,501,120178,9,88,182,176,264,1
43.5816384,-116.7399879,201,201,8.97,501,203,203,11.72,501,120483,9,88,182,176,263,1
43.5816385,-116.7399756,200,200,8.97,502,203,203,11.72,502,120776,9,88,182,176,264,1
43.5816383,-116.7399634,200,200,8.97,503,203,203,11.72,503,121078,9,88,182,176,264,1
43.5816387,-116.7399387,199,200,8.75,505,203,203,11.72,505,121378,9,88,182,176,264,1
43.5816391,-116.7399264,199,199,8.75,507,203,203,11.72,507,121676,8,88,182,176,265,1
43.5816396,-116.739914,200,200,8.75,508,203,203,11.72,508,122004,8,88,182,177,264,1
43.5816392,-116.739902,200,200,8.75,509,203,203,11.72,509,122279,9,88,183,177,264,1
43.5816399,-116.7398662,200,200,8.52,513,203,203,11.72,513,122877,8,88,182,176,263,1
43.58164,-116.7398546,200,200,8.52,514,203,203,11.72,514,123177,9,88,181,176,263,1
43.5816402,-116.7398431,200,201,8.29,515,203,203,11.72,515,123576,9,88,182,177,264,1
43.5816406,-116.7398314,199,200,8.29,517,203,203,11.72,517,123776,9,88,182,177,265,1
43.5816407,-116.7398201,199,199,8.29,518,203,203,11.72,518,124134,10,88,183,177,265,1
